Car_ID,Component,Mileage,Car_Age,Part_Age,Temp_Exposure,Service_Count,Driving_Style,Failed_Next_30_Days
5443,Brakes,62980,5.0,740,37.0,1,Aggressive,Yes
5444,Engine,39689,6.3,707,20.4,5,Conservative,No
5445,Engine,56648,4.7,87,36.4,2,Conservative,No
5446,Battery,58995,11.0,403,24.8,2,Conservative,No
5447,Engine,33136,4.1,111,33.1,9,Moderate,No
5448,Brakes,86056,3.3,987,47.2,3,Aggressive,Yes
5449,Battery,188161,1.4,777,42.7,6,Moderate,Yes
5450,Engine,123510,14.8,489,43.8,8,Moderate,Yes
5451,Brakes,11850,3.5,108,30.0,8,Moderate,No
5452,Battery,54377,7.1,249,43.4,2,Aggressive,Yes
5453,Brakes,88346,2.2,712,44.2,5,Aggressive,Yes
5454,Engine,84164,14.2,22,30.8,3,Aggressive,Yes
5455,Battery,29466,1.8,360,20.8,5,Moderate,No
5456,Engine,148311,4.6,337,24.9,4,Moderate,No
5457,Battery,26327,4.3,518,35.1,6,Moderate,No
5458,Engine,11818,8.8,753,26.8,0,Conservative,No
5459,Battery,182983,5.1,51,30.2,8,Aggressive,Yes
5460,Brakes,12039,2.2,934,24.9,2,Moderate,No
5461,Brakes,165960,14.7,258,47.9,2,Conservative,Yes
5462,Engine,40881,12.9,570,47.2,2,Aggressive,Yes
5463,Engine,51327,1.9,207,27.7,6,Aggressive,No
5464,Battery,150027,1.4,917,38.5,0,Moderate,Yes
5465,Battery,20867,6.6,75,22.0,7,Conservative,No
5466,Brakes,81608,13.0,496,44.1,1,Moderate,Yes
5467,Battery,81176,8.6,971,44.4,7,Conservative,Yes
5468,Brakes,155791,6.7,209,38.9,1,Aggressive,Yes
5469,Battery,24682,7.3,686,38.1,4,Conservative,Yes
5470,Brakes,31037,14.2,565,49.5,8,Aggressive,Yes
5471,Engine,36161,15.0,981,45.3,5,Conservative,Yes
5472,Brakes,115412,7.5,436,47.1,9,Moderate,Yes
5473,Brakes,114623,11.3,108,34.5,9,Aggressive,Yes
5474,Battery,120668,5.3,86,48.0,7,Moderate,Yes
5475,Engine,43799,13.4,691,26.2,0,Moderate,Yes
5476,Battery,70293,5.3,526,46.2,7,Moderate,Yes
5477,Battery,59701,11.2,70,38.5,5,Conservative,Yes
5478,Brakes,57863,8.4,546,36.9,7,Aggressive,Yes
5479,Brakes,140770,3.4,479,48.7,9,Conservative,Yes
5480,Engine,66350,9.8,357,41.0,10,Conservative,Yes
5481,Brakes,76829,1.4,845,38.4,9,Conservative,Yes
5482,Battery,61235,11.0,829,35.9,6,Moderate,Yes
5483,Battery,45472,10.5,264,37.6,3,Moderate,Yes
5484,Battery,187480,5.9,737,27.2,1,Conservative,Yes
5485,Battery,183411,7.4,180,43.7,2,Moderate,Yes
5486,Engine,71518,13.0,926,20.1,6,Conservative,Yes
5487,Engine,117744,6.9,261,28.1,0,Aggressive,Yes
5488,Engine,34082,6.2,716,25.9,5,Aggressive,No
5489,Battery,65516,6.6,828,46.1,8,Moderate,Yes
5490,Engine,61107,6.1,42,28.5,4,Moderate,No
5491,Brakes,40721,11.4,915,39.6,4,Aggressive,Yes
5492,Battery,48613,2.2,117,34.0,4,Conservative,No
5493,Battery,86815,14.9,350,34.3,4,Aggressive,Yes
5494,Engine,175616,8.8,745,29.0,10,Moderate,Yes
5495,Brakes,38746,13.6,86,24.8,1,Aggressive,No
5496,Battery,81594,11.5,667,38.3,4,Conservative,Yes
5497,Engine,163783,9.3,523,49.7,2,Moderate,Yes
5498,Engine,94727,4.0,939,38.7,8,Moderate,Yes
5499,Brakes,159400,12.4,378,27.2,0,Aggressive,Yes
5500,Engine,78443,6.2,976,39.5,8,Aggressive,Yes
5501,Battery,159116,3.5,713,46.9,0,Moderate,Yes
5502,Brakes,54961,4.6,767,25.9,1,Aggressive,No
5503,Engine,46782,4.5,317,47.1,3,Conservative,Yes
5504,Brakes,188403,12.6,403,48.2,4,Aggressive,Yes
5505,Brakes,28615,13.9,657,32.5,6,Moderate,Yes
5506,Brakes,112041,2.6,37,31.3,9,Conservative,No
5507,Brakes,126883,13.8,631,23.1,2,Aggressive,Yes
5508,Battery,166689,14.4,653,21.1,5,Aggressive,Yes
5509,Battery,124758,2.2,605,20.3,1,Aggressive,Yes
5510,Engine,60072,2.1,55,20.0,4,Aggressive,No
5511,Engine,135985,3.3,960,44.3,8,Moderate,Yes
5512,Brakes,69463,9.9,125,47.8,0,Conservative,Yes
5513,Engine,79277,11.5,641,36.4,2,Moderate,Yes
5514,Battery,172130,6.5,399,38.5,10,Moderate,Yes
5515,Battery,52972,1.5,73,39.4,4,Aggressive,No
5516,Battery,45760,4.6,24,39.2,3,Moderate,Yes
5517,Brakes,149790,13.8,79,41.6,5,Conservative,Yes
5518,Brakes,194714,14.0,339,42.2,9,Moderate,Yes
5519,Battery,182935,7.6,457,26.4,7,Conservative,Yes
5520,Brakes,54678,9.3,39,30.2,7,Moderate,No
5521,Brakes,167500,10.0,878,45.0,6,Moderate,Yes
5522,Battery,91758,11.1,112,21.2,9,Aggressive,Yes
5523,Brakes,186331,8.5,334,20.1,4,Aggressive,Yes
5524,Engine,99391,14.6,454,42.3,2,Conservative,Yes
5525,Brakes,175851,6.7,657,48.9,6,Conservative,Yes
5526,Brakes,119876,4.0,324,40.3,6,Aggressive,Yes
5527,Battery,31466,12.2,99,21.7,8,Moderate,No
5528,Engine,183876,2.9,328,45.2,4,Aggressive,Yes
5529,Engine,82724,5.8,310,21.8,5,Conservative,No
5530,Battery,116241,6.2,354,24.7,4,Conservative,Yes
5531,Battery,164851,5.6,852,33.4,6,Conservative,Yes
5532,Battery,130257,13.5,507,46.3,4,Conservative,Yes
5533,Brakes,102437,11.2,777,24.6,1,Aggressive,Yes
5534,Battery,154391,12.6,439,33.7,9,Conservative,Yes
5535,Brakes,138915,12.3,801,25.1,2,Moderate,Yes
5536,Brakes,55916,9.7,586,40.6,6,Moderate,Yes
5537,Engine,173623,6.6,270,40.4,9,Conservative,Yes
5538,Engine,25786,12.5,690,35.5,4,Aggressive,Yes
5539,Engine,156871,4.7,101,30.3,1,Aggressive,Yes
5540,Battery,157910,11.4,491,46.7,3,Conservative,Yes
5541,Engine,195379,14.9,701,48.2,7,Moderate,Yes
5542,Battery,52211,9.6,437,22.1,2,Conservative,No
5543,Engine,15705,4.8,533,30.6,0,Moderate,No
5544,Engine,79064,13.4,88,22.1,9,Moderate,Yes
5545,Engine,127656,3.0,193,39.5,5,Conservative,Yes
5546,Engine,182755,4.1,529,21.2,1,Conservative,Yes
5547,Engine,136081,2.2,915,44.2,0,Aggressive,Yes
5548,Brakes,187569,4.2,526,44.5,4,Moderate,Yes
5549,Brakes,89000,4.5,678,44.1,6,Aggressive,Yes
5550,Brakes,14166,9.8,950,26.0,3,Moderate,No
5551,Brakes,22656,11.2,710,47.3,0,Conservative,Yes
5552,Battery,137276,11.1,750,48.0,7,Moderate,Yes
5553,Battery,72958,12.9,360,43.0,7,Moderate,Yes
5554,Battery,88327,5.6,916,21.7,4,Conservative,Yes
5555,Battery,192402,4.5,376,43.1,1,Aggressive,Yes
5556,Engine,110091,9.7,597,29.5,3,Aggressive,Yes
5557,Brakes,172075,11.2,148,25.8,3,Aggressive,Yes
5558,Engine,63942,6.1,773,49.5,4,Conservative,Yes
5559,Battery,17468,7.5,156,31.3,0,Moderate,No
5560,Engine,120778,1.2,460,28.4,1,Moderate,No
5561,Engine,87844,5.3,529,34.3,2,Aggressive,Yes
5562,Battery,84881,8.9,260,42.0,4,Conservative,Yes
5563,Brakes,161754,7.4,65,25.2,4,Aggressive,Yes
5564,Battery,135301,13.9,363,25.0,0,Aggressive,Yes
5565,Battery,142971,9.7,474,33.9,1,Aggressive,Yes
5566,Engine,150774,4.7,794,36.8,1,Conservative,Yes
5567,Brakes,164525,14.4,317,44.9,5,Aggressive,Yes
5568,Brakes,97507,9.7,78,42.5,9,Moderate,Yes
5569,Battery,182179,15.0,315,33.0,5,Aggressive,Yes
5570,Brakes,11547,1.4,84,49.1,2,Moderate,No
5571,Brakes,147971,6.3,561,31.0,4,Moderate,Yes
5572,Engine,141624,9.2,790,34.6,10,Moderate,Yes
5573,Engine,189530,5.2,472,48.2,9,Conservative,Yes
5574,Battery,138474,3.0,667,48.6,0,Conservative,Yes
5575,Brakes,192892,1.4,826,40.7,10,Aggressive,Yes
5576,Brakes,18507,12.6,517,27.2,6,Aggressive,Yes
5577,Engine,118424,2.4,689,28.9,7,Conservative,Yes
5578,Brakes,33016,6.4,284,30.5,5,Aggressive,No
5579,Battery,179763,3.5,524,41.3,10,Aggressive,Yes
5580,Brakes,114756,7.9,930,35.1,1,Moderate,Yes
5581,Battery,112566,8.3,530,22.1,5,Conservative,Yes
5582,Brakes,95223,6.1,435,40.3,1,Moderate,Yes
5583,Brakes,89040,14.7,589,27.2,3,Moderate,Yes
5584,Brakes,13709,5.8,913,31.1,1,Conservative,Yes
5585,Engine,67431,3.9,352,32.5,3,Aggressive,Yes
5586,Battery,29566,8.2,392,31.8,6,Aggressive,Yes
5587,Engine,48095,10.0,449,47.1,7,Conservative,Yes
5588,Brakes,193427,13.3,603,34.6,4,Conservative,Yes
5589,Brakes,174488,9.5,428,42.2,1,Conservative,Yes
5590,Engine,25323,5.9,516,38.8,4,Conservative,Yes
5591,Brakes,58025,3.5,365,44.4,1,Moderate,Yes
5592,Engine,11133,14.2,147,34.5,6,Conservative,No
5593,Engine,38992,7.8,218,49.2,9,Aggressive,Yes
5594,Brakes,121476,4.4,708,39.5,8,Moderate,Yes
5595,Engine,111792,1.1,817,24.5,3,Aggressive,Yes
5596,Battery,119360,7.6,666,42.1,7,Moderate,Yes
5597,Brakes,85846,3.3,632,35.6,1,Aggressive,Yes
5598,Engine,196105,1.5,885,42.3,7,Aggressive,Yes
5599,Engine,90881,11.7,188,41.3,4,Conservative,Yes
5600,Engine,95164,2.8,752,26.9,5,Moderate,Yes
5601,Brakes,144965,10.7,164,20.4,3,Conservative,Yes
5602,Battery,186317,10.8,606,29.9,10,Moderate,Yes
5603,Brakes,27591,8.9,214,47.6,10,Aggressive,Yes
5604,Engine,181930,14.0,524,42.9,7,Moderate,Yes
5605,Engine,64813,9.9,444,31.5,3,Moderate,Yes
5606,Brakes,89617,7.7,529,22.2,3,Aggressive,Yes
5607,Battery,162440,8.2,354,20.3,3,Conservative,Yes
5608,Engine,197990,3.4,689,38.0,0,Aggressive,Yes
5609,Engine,100449,9.9,212,40.0,1,Conservative,Yes
5610,Brakes,75780,11.4,139,45.4,7,Conservative,Yes
5611,Battery,35727,9.1,360,21.4,3,Aggressive,No
5612,Brakes,129216,8.8,477,43.7,2,Conservative,Yes
5613,Battery,96445,3.1,879,45.6,4,Conservative,Yes
5614,Brakes,103202,3.2,750,38.0,8,Aggressive,Yes
5615,Engine,11042,13.7,85,29.8,4,Conservative,No
5616,Battery,118437,4.8,101,27.4,1,Moderate,No
5617,Battery,118509,12.7,150,35.2,2,Aggressive,Yes
5618,Battery,38448,12.8,681,29.8,4,Conservative,Yes
5619,Brakes,16212,13.5,989,23.9,4,Conservative,Yes
5620,Brakes,87726,3.7,882,42.3,4,Conservative,Yes
5621,Battery,135896,12.7,429,45.9,1,Conservative,Yes
5622,Brakes,150523,12.8,361,38.8,0,Conservative,Yes
5623,Engine,195344,13.5,881,22.7,5,Conservative,Yes
5624,Battery,126287,8.2,155,48.4,9,Conservative,Yes
5625,Brakes,105576,14.4,784,37.7,3,Moderate,Yes
5626,Engine,161826,11.9,99,24.6,7,Aggressive,Yes
5627,Engine,157304,11.9,697,26.9,0,Conservative,Yes
5628,Brakes,20902,14.9,458,24.1,10,Aggressive,Yes
5629,Engine,176169,11.0,573,48.2,1,Aggressive,Yes
5630,Brakes,171953,7.0,882,34.3,3,Moderate,Yes
5631,Engine,62256,10.1,238,28.9,4,Conservative,Yes
5632,Battery,104790,6.9,10,33.8,1,Conservative,Yes
5633,Engine,101096,6.7,887,29.8,4,Aggressive,Yes
5634,Battery,135387,1.5,276,31.7,7,Aggressive,Yes
5635,Engine,112883,4.5,621,20.2,5,Moderate,No
5636,Brakes,181390,8.5,774,49.0,10,Aggressive,Yes
5637,Brakes,141757,7.0,137,21.7,2,Moderate,Yes
5638,Engine,45808,14.5,830,25.3,6,Aggressive,Yes
5639,Battery,143271,13.5,712,21.0,5,Conservative,Yes
5640,Engine,33756,11.9,405,23.7,5,Conservative,No
5641,Brakes,13406,1.6,82,47.5,10,Aggressive,No
5642,Engine,128160,3.9,528,48.1,4,Moderate,Yes
5643,Brakes,70763,9.8,755,34.9,3,Moderate,Yes
5644,Engine,160401,9.9,43,36.6,4,Aggressive,Yes
5645,Brakes,149232,5.5,599,31.3,1,Conservative,Yes
5646,Engine,62724,14.4,368,28.8,10,Conservative,Yes
5647,Brakes,196050,3.5,655,22.0,1,Conservative,Yes
5648,Engine,102634,9.4,890,42.4,9,Moderate,Yes
5649,Brakes,84104,1.9,195,29.4,7,Conservative,No
5650,Brakes,164567,1.5,709,26.8,2,Aggressive,Yes
5651,Brakes,127350,10.5,489,31.7,6,Aggressive,Yes
5652,Battery,53337,12.8,546,37.3,5,Aggressive,Yes
5653,Battery,14376,10.1,587,38.4,7,Conservative,Yes
5654,Battery,85175,5.1,726,39.6,0,Conservative,Yes
5655,Engine,116815,4.3,717,42.7,10,Aggressive,Yes
5656,Brakes,127366,10.9,194,31.5,6,Aggressive,Yes
5657,Engine,133711,2.7,965,29.3,1,Conservative,Yes
5658,Engine,68527,12.5,117,22.3,7,Conservative,Yes
5659,Battery,124744,12.6,425,45.3,7,Aggressive,Yes
5660,Brakes,184297,8.8,631,24.0,0,Aggressive,Yes
5661,Engine,149110,14.6,464,29.6,7,Moderate,Yes
5662,Brakes,173642,11.5,200,27.1,0,Aggressive,Yes
5663,Battery,124794,7.8,503,23.3,10,Aggressive,Yes
5664,Brakes,133771,10.3,189,31.3,5,Moderate,Yes
5665,Battery,83873,9.1,434,34.3,4,Conservative,Yes
5666,Brakes,91048,5.4,473,30.7,2,Moderate,Yes
5667,Battery,87901,10.5,981,44.7,8,Aggressive,Yes
5668,Battery,46568,11.1,680,45.3,9,Conservative,Yes
5669,Brakes,39491,12.4,384,48.4,1,Aggressive,Yes
5670,Battery,134865,13.5,816,27.0,5,Aggressive,Yes
5671,Battery,85195,11.3,516,49.8,10,Moderate,Yes
5672,Battery,149475,1.1,633,36.3,8,Conservative,Yes
5673,Engine,162801,4.1,454,29.7,0,Aggressive,Yes
5674,Battery,143469,14.3,62,27.5,10,Moderate,Yes
5675,Battery,108781,3.8,256,45.6,8,Conservative,Yes
5676,Battery,173490,14.6,378,24.2,5,Moderate,Yes
5677,Engine,93045,13.1,904,30.1,7,Conservative,Yes
5678,Brakes,44990,6.6,558,36.3,10,Aggressive,Yes
5679,Battery,187532,11.3,939,24.4,1,Moderate,Yes
5680,Brakes,186087,6.5,174,41.5,8,Conservative,Yes
5681,Battery,75781,7.7,750,44.2,3,Conservative,Yes
5682,Engine,189445,8.8,677,49.8,7,Conservative,Yes
5683,Brakes,58606,6.8,108,37.1,3,Aggressive,No
5684,Engine,56885,11.1,984,28.4,2,Conservative,Yes
5685,Brakes,192768,1.0,971,42.9,6,Aggressive,Yes
5686,Brakes,161982,4.5,759,22.8,8,Moderate,Yes
5687,Battery,82929,1.9,562,38.4,5,Conservative,No
5688,Engine,32423,4.7,13,21.5,3,Moderate,No
5689,Battery,68892,1.4,936,47.4,8,Aggressive,Yes
5690,Engine,95559,10.3,901,38.4,4,Moderate,Yes
5691,Brakes,109694,6.0,112,32.8,8,Conservative,No
5692,Brakes,46511,2.3,161,43.4,5,Aggressive,Yes
5693,Engine,151530,6.7,559,29.4,4,Conservative,Yes
5694,Battery,111345,1.7,706,35.7,8,Aggressive,Yes
5695,Brakes,54564,12.9,567,33.2,8,Conservative,Yes
5696,Brakes,85885,6.5,965,46.3,3,Moderate,Yes
5697,Battery,63046,4.4,882,36.6,6,Aggressive,Yes
5698,Engine,113319,14.5,165,35.4,0,Aggressive,Yes
5699,Brakes,116227,5.4,60,35.5,4,Conservative,Yes
5700,Brakes,31164,9.8,453,44.2,3,Moderate,Yes
5701,Brakes,68345,13.0,706,21.0,1,Aggressive,Yes
5702,Brakes,35669,6.4,250,43.1,6,Aggressive,No
5703,Engine,147405,4.8,867,29.5,1,Moderate,Yes
5704,Brakes,176634,5.6,640,47.4,6,Aggressive,Yes
5705,Brakes,102273,2.1,867,23.1,0,Conservative,Yes
5706,Battery,30918,1.5,758,49.5,6,Conservative,Yes
5707,Brakes,25763,3.6,408,46.7,4,Moderate,Yes
5708,Brakes,37237,7.2,637,39.8,3,Conservative,Yes
5709,Brakes,37774,13.7,746,31.4,2,Moderate,Yes
5710,Engine,119160,6.4,513,36.4,4,Moderate,Yes
5711,Engine,48666,13.7,450,30.5,2,Conservative,Yes
5712,Engine,147581,9.0,364,28.0,4,Aggressive,Yes
5713,Engine,178359,14.0,713,33.9,2,Conservative,Yes
5714,Engine,54284,4.4,684,20.8,5,Conservative,No
5715,Brakes,17977,12.8,454,33.3,4,Conservative,Yes
5716,Engine,182243,3.8,134,35.0,1,Moderate,Yes
5717,Battery,103541,4.6,839,22.0,9,Conservative,No
5718,Battery,161778,3.5,15,44.6,2,Conservative,Yes
5719,Brakes,28933,6.0,679,25.4,8,Conservative,No
5720,Brakes,102855,2.9,875,33.2,6,Conservative,Yes
5721,Engine,119328,9.5,180,30.0,0,Moderate,Yes
5722,Battery,69761,14.8,149,28.4,9,Aggressive,Yes
5723,Brakes,87423,4.3,262,44.6,2,Moderate,Yes
5724,Engine,137492,4.5,416,44.4,3,Conservative,Yes
5725,Battery,87512,1.7,944,47.9,10,Aggressive,Yes
5726,Battery,103003,4.6,620,37.5,4,Aggressive,Yes
5727,Brakes,103418,11.3,29,25.7,0,Conservative,Yes
5728,Battery,35173,5.0,431,39.7,2,Conservative,No
5729,Brakes,93708,12.4,350,49.2,4,Conservative,Yes
5730,Battery,183222,2.5,608,20.8,5,Aggressive,Yes
5731,Engine,132322,7.8,117,21.8,0,Moderate,Yes
5732,Battery,133344,9.0,247,37.0,1,Moderate,Yes
5733,Battery,197238,1.1,215,41.3,5,Moderate,Yes
5734,Brakes,190304,4.9,980,35.9,5,Conservative,Yes
5735,Engine,135531,5.1,294,38.0,6,Moderate,Yes
5736,Battery,45415,4.1,397,41.9,4,Moderate,Yes
5737,Engine,11751,8.8,566,20.0,6,Conservative,No
5738,Brakes,65235,8.0,167,30.7,2,Conservative,No
5739,Brakes,173879,4.9,323,26.5,3,Moderate,Yes
5740,Engine,45843,6.5,802,41.3,7,Moderate,Yes
5741,Brakes,122868,6.9,306,48.4,0,Aggressive,Yes
5742,Engine,122028,3.7,491,35.7,7,Moderate,Yes
5743,Brakes,155090,1.9,356,27.3,6,Moderate,Yes
5744,Brakes,70302,11.6,235,20.3,9,Moderate,Yes
5745,Battery,45559,11.4,913,45.5,0,Conservative,Yes
5746,Battery,59337,3.5,835,36.8,7,Aggressive,Yes
5747,Engine,34377,2.2,644,44.3,7,Conservative,Yes
5748,Battery,81390,11.2,216,40.2,10,Moderate,Yes
5749,Engine,82210,11.7,985,38.5,9,Moderate,Yes
5750,Engine,168113,5.3,852,43.8,5,Conservative,Yes
5751,Battery,71083,9.5,106,43.4,0,Conservative,Yes
5752,Brakes,75750,1.3,491,26.2,6,Conservative,No
5753,Brakes,162189,2.4,62,35.6,0,Moderate,Yes
5754,Brakes,186797,8.0,914,29.4,9,Conservative,Yes
5755,Engine,18309,7.6,740,47.4,1,Conservative,Yes
5756,Brakes,129620,10.3,831,22.1,6,Conservative,Yes
5757,Battery,93958,8.1,195,26.9,3,Moderate,No
5758,Engine,18401,4.7,889,30.0,8,Conservative,No
5759,Engine,48112,6.4,838,34.3,2,Conservative,Yes
5760,Brakes,47636,12.8,610,45.2,2,Moderate,Yes
5761,Brakes,178122,12.9,531,31.0,10,Aggressive,Yes
5762,Brakes,162698,1.9,910,32.1,10,Conservative,Yes
5763,Brakes,192370,5.9,583,43.4,5,Aggressive,Yes
5764,Engine,26177,10.9,294,26.4,6,Aggressive,Yes
5765,Battery,106576,8.9,515,20.7,1,Moderate,Yes
5766,Battery,76917,8.7,954,45.4,4,Conservative,Yes
5767,Engine,25495,11.4,288,21.1,7,Moderate,No
5768,Engine,72506,11.8,135,21.5,6,Moderate,No
5769,Engine,126531,11.8,631,34.6,9,Moderate,Yes
5770,Engine,56259,11.3,525,39.9,5,Conservative,Yes
5771,Engine,128869,13.9,770,28.0,9,Conservative,Yes
5772,Brakes,167078,3.1,894,31.2,10,Conservative,Yes
5773,Engine,117753,6.7,853,46.3,4,Moderate,Yes
5774,Battery,143360,13.6,482,45.1,10,Conservative,Yes
5775,Brakes,136960,13.7,942,21.8,5,Aggressive,Yes
5776,Brakes,192414,3.0,673,41.4,0,Moderate,Yes
5777,Battery,130478,2.7,341,25.9,6,Aggressive,No
5778,Engine,134640,5.1,239,41.0,4,Aggressive,Yes
5779,Engine,101801,6.3,822,21.8,4,Aggressive,Yes
5780,Engine,117219,10.5,877,34.8,5,Aggressive,Yes
5781,Engine,124771,2.5,169,46.4,9,Conservative,Yes
5782,Battery,36892,7.1,228,42.2,5,Aggressive,Yes
5783,Battery,56779,15.0,479,24.7,9,Aggressive,Yes
5784,Engine,144144,8.7,113,34.6,6,Moderate,Yes
5785,Engine,124924,1.5,765,30.4,3,Aggressive,Yes
5786,Engine,160615,1.9,532,29.3,6,Moderate,Yes
5787,Engine,97939,6.9,855,28.5,7,Conservative,Yes
5788,Brakes,21744,10.5,456,38.6,6,Conservative,No
5789,Battery,196129,12.1,369,21.0,2,Moderate,Yes
5790,Engine,77467,1.4,648,46.1,7,Aggressive,Yes
5791,Engine,50561,12.1,698,21.7,6,Moderate,Yes
5792,Battery,94665,5.0,14,29.7,10,Aggressive,Yes
5793,Brakes,180899,2.6,893,32.4,9,Moderate,Yes
5794,Engine,193835,3.3,999,35.0,6,Aggressive,Yes
5795,Brakes,13152,6.1,920,22.0,8,Aggressive,No
5796,Battery,68812,3.6,238,31.3,7,Conservative,No
5797,Brakes,156824,6.4,375,30.0,5,Aggressive,Yes
5798,Battery,41232,1.4,21,49.8,5,Conservative,No
5799,Battery,12201,6.1,989,24.7,5,Aggressive,No
5800,Brakes,139161,13.5,283,28.7,2,Aggressive,Yes
5801,Brakes,163794,9.2,881,49.0,8,Conservative,Yes
5802,Engine,93352,8.9,621,24.5,6,Aggressive,Yes
5803,Engine,19172,6.4,201,30.0,5,Aggressive,No
5804,Battery,163977,13.2,467,40.8,5,Aggressive,Yes
5805,Engine,134419,13.3,266,37.6,3,Aggressive,Yes
5806,Engine,129103,12.2,283,43.0,4,Moderate,Yes
5807,Engine,185384,1.9,514,32.7,2,Aggressive,Yes
5808,Battery,119281,11.7,416,28.3,6,Aggressive,Yes
5809,Brakes,123123,11.8,264,24.5,2,Aggressive,Yes
5810,Battery,127873,1.5,702,35.3,0,Aggressive,Yes
5811,Brakes,38348,3.3,747,33.3,9,Conservative,No
5812,Engine,155635,9.4,1000,39.7,3,Moderate,Yes
5813,Battery,155176,10.3,949,45.9,1,Aggressive,Yes
5814,Brakes,38826,7.8,958,38.0,0,Conservative,Yes
5815,Engine,94837,8.2,835,37.8,0,Moderate,Yes
5816,Brakes,20957,8.7,284,20.5,3,Moderate,No
5817,Brakes,16596,5.8,44,36.6,1,Conservative,No
5818,Brakes,22641,5.7,981,41.3,5,Conservative,Yes
5819,Brakes,123276,12.3,615,37.7,10,Aggressive,Yes
5820,Engine,27953,2.4,728,32.4,4,Moderate,Yes
5821,Engine,176820,2.1,944,48.7,4,Moderate,Yes
5822,Battery,77706,3.0,127,24.5,10,Conservative,No
5823,Brakes,100889,8.9,894,25.7,2,Aggressive,Yes
5824,Battery,173025,8.1,583,43.5,4,Conservative,Yes
5825,Brakes,94156,9.4,877,25.2,0,Conservative,Yes
5826,Engine,68744,2.1,873,27.8,6,Moderate,Yes
5827,Brakes,102786,7.9,933,46.2,6,Moderate,Yes
5828,Brakes,175601,2.4,33,28.6,9,Conservative,Yes
5829,Engine,89483,4.3,523,37.1,6,Moderate,Yes
5830,Battery,80954,5.9,551,31.6,9,Moderate,Yes
5831,Engine,43312,12.9,33,34.2,2,Moderate,No
5832,Brakes,138240,6.4,106,47.5,6,Aggressive,Yes
5833,Brakes,159031,6.1,869,48.0,5,Moderate,Yes
5834,Brakes,114034,2.7,773,20.4,5,Conservative,Yes
5835,Engine,91865,13.4,47,35.5,5,Moderate,Yes
5836,Battery,46898,10.5,495,35.4,5,Conservative,Yes
5837,Brakes,42763,9.3,25,33.0,6,Moderate,Yes
5838,Engine,56603,6.2,947,37.9,2,Moderate,Yes
5839,Engine,46400,4.4,561,27.1,2,Moderate,No
5840,Battery,42182,8.5,637,42.2,5,Moderate,Yes
5841,Battery,157068,12.5,807,48.5,2,Aggressive,Yes
5842,Engine,33050,13.1,519,22.4,0,Moderate,Yes
5843,Battery,105120,13.1,28,24.0,6,Conservative,Yes
5844,Battery,80112,7.4,805,30.9,3,Moderate,Yes
5845,Brakes,83891,10.8,646,22.2,3,Aggressive,Yes
5846,Brakes,193558,2.7,551,32.9,10,Conservative,Yes
5847,Battery,160239,9.9,919,32.7,10,Moderate,Yes
5848,Battery,133389,7.7,659,24.1,0,Conservative,Yes
5849,Engine,183504,13.2,312,20.0,3,Conservative,Yes
5850,Brakes,132755,12.8,187,31.8,1,Conservative,Yes
5851,Battery,196533,7.7,645,42.6,10,Aggressive,Yes
5852,Brakes,84056,3.0,342,26.4,3,Conservative,No
5853,Battery,43593,6.0,792,34.8,7,Aggressive,Yes
5854,Battery,104925,7.2,357,21.4,1,Conservative,No
5855,Brakes,100249,3.6,112,48.1,4,Conservative,Yes
5856,Engine,69578,11.0,204,35.9,9,Moderate,Yes
5857,Brakes,138237,8.6,527,46.2,2,Aggressive,Yes
5858,Brakes,84805,7.5,931,40.6,9,Conservative,Yes
5859,Brakes,141850,12.1,328,33.4,7,Aggressive,Yes
5860,Brakes,193910,14.3,859,27.3,9,Aggressive,Yes
5861,Engine,44289,10.0,65,24.5,5,Moderate,No
5862,Battery,196826,10.3,670,34.2,4,Moderate,Yes
5863,Battery,179042,7.3,690,43.8,8,Conservative,Yes
5864,Battery,66426,11.0,774,47.6,3,Conservative,Yes
5865,Brakes,86172,11.9,345,49.3,9,Aggressive,Yes
5866,Engine,40085,11.0,353,42.4,2,Aggressive,Yes
5867,Battery,175246,1.7,643,28.4,3,Moderate,Yes
5868,Battery,46081,6.6,211,35.2,9,Moderate,No
5869,Battery,86561,11.7,586,48.3,7,Conservative,Yes
5870,Engine,195597,7.7,652,38.9,2,Aggressive,Yes
5871,Brakes,179031,2.7,817,20.9,4,Aggressive,Yes
5872,Battery,185061,6.8,69,31.9,5,Aggressive,Yes
5873,Battery,163661,5.8,269,46.0,0,Conservative,Yes
5874,Battery,35730,9.9,813,40.1,0,Conservative,Yes
5875,Engine,196953,4.7,972,30.6,7,Aggressive,Yes
5876,Brakes,55742,7.8,699,47.0,4,Conservative,Yes
5877,Battery,121028,5.9,685,23.9,4,Conservative,Yes
5878,Engine,100526,2.6,137,37.6,2,Conservative,Yes
5879,Engine,181058,4.0,941,27.7,3,Moderate,Yes
5880,Battery,131450,6.2,468,40.4,7,Moderate,Yes
5881,Brakes,44099,6.4,862,43.1,8,Moderate,Yes
5882,Engine,184487,2.0,316,41.3,9,Moderate,Yes
5883,Battery,10264,7.6,498,22.3,10,Conservative,No
5884,Engine,143694,1.4,817,32.4,10,Conservative,Yes
5885,Battery,79258,15.0,412,46.6,6,Conservative,Yes
5886,Brakes,81552,7.6,822,45.3,1,Moderate,Yes
